date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,WeekStatus,Day_of_week,Load_Type
19/03/2018 03:00,3.1,3.71,0,64.12,100,Weekday,Monday,Light_Load
22/01/2018 10:00,82.48,34.16,0,92.39,100,Weekday,Monday,Medium_Load
18/02/2018 23:00,3.24,4.64,0,57.25,100,Weekend,Sunday,Light_Load
25/04/2018 01:45,3.6,3.31,0,73.61,100,Weekday,Wednesday,Light_Load
24/02/2018 10:45,88.6,12.64,0,99,100,Weekend,Saturday,Maximum_Load
02/07/2018 22:00,3.82,0,22.64,100,16.64,Weekday,Monday,Medium_Load
12/11/2018 20:30,111.35,42.23,0,93.5,100,Weekday,Monday,Medium_Load
08/11/2018 05:45,3.13,5.29,0,50.92,100,Weekday,Thursday,Light_Load
22/01/2018 14:00,67.75,32.11,0,90.36,100,Weekday,Monday,Medium_Load
18/08/2018 22:30,2.59,4.57,0,49.31,100,Weekend,Saturday,Medium_Load
16/08/2018 13:00,4.61,0,13.9,100,31.48,Weekday,Thursday,Medium_Load
19/12/2018 23:45,3.96,2.34,0.58,86.09,98.94,Weekday,Wednesday,Light_Load
28/09/2018 22:15,3.24,6.19,0.18,46.37,99.85,Weekday,Friday,Medium_Load
29/06/2018 08:30,49.28,50.94,0,69.53,100,Weekday,Friday,Light_Load
08/03/2018 16:00,69.88,34.02,0,89.91,100,Weekday,Thursday,Maximum_Load
08/12/2018 01:00,4,3.78,0,72.68,100,Weekend,Saturday,Light_Load
03/11/2018 10:15,92.41,31.28,0,94.72,100,Weekend,Saturday,Maximum_Load
04/10/2018 05:15,3.02,6.44,0,42.46,100,Weekday,Thursday,Light_Load
01/01/2018 15:30,4.1,0,21.35,100,18.86,Weekday,Monday,Light_Load
16/12/2018 03:45,3.38,2.77,0,77.34,100,Weekend,Sunday,Light_Load
03/08/2018 07:00,2.81,6.23,0,41.12,100,Weekday,Friday,Light_Load
13/01/2018 09:15,100.58,29.88,0,95.86,100,Weekend,Saturday,Medium_Load
29/05/2018 21:30,3.82,0,20.59,100,18.24,Weekday,Tuesday,Medium_Load
19/02/2018 09:15,62.1,18.94,0,95.65,100,Weekday,Monday,Medium_Load
16/11/2018 23:15,3.92,6.19,0,53.5,100,Weekday,Friday,Light_Load
26/08/2018 04:30,2.63,4.46,0,50.79,100,Weekend,Sunday,Light_Load
22/03/2018 11:30,64.91,40.57,0,84.8,100,Weekday,Thursday,Maximum_Load
09/07/2018 18:15,32.87,12.35,2.12,93.61,99.79,Weekday,Monday,Medium_Load
25/05/2018 23:00,3.64,4.79,0,60.5,100,Weekday,Friday,Medium_Load
08/05/2018 10:45,140.04,63.25,0,91.14,100,Weekday,Tuesday,Maximum_Load
02/09/2018 08:30,50.18,46.58,0,73.29,100,Weekend,Sunday,Light_Load
21/04/2018 08:15,28.98,23.04,0,78.28,100,Weekend,Saturday,Light_Load
21/03/2018 17:30,59.76,18.18,0,95.67,100,Weekday,Wednesday,Medium_Load
15/11/2018 01:30,3.56,4.75,0,59.97,100,Weekday,Thursday,Light_Load
09/07/2018 12:45,5.44,0,19.08,100,27.42,Weekday,Monday,Medium_Load
23/10/2018 08:15,37.33,29.02,0,78.95,100,Weekday,Tuesday,Light_Load
27/02/2018 08:00,6.88,4.07,0,86.07,100,Weekday,Tuesday,Light_Load
24/04/2018 04:30,3.6,3.64,0,70.32,100,Weekday,Tuesday,Light_Load
23/04/2018 15:15,59.72,18.04,0,95.73,100,Weekday,Monday,Maximum_Load
26/09/2018 20:15,2.66,0,11.74,100,22.1,Weekday,Wednesday,Light_Load
18/08/2018 00:15,2.92,4.25,0,56.63,100,Weekend,Saturday,Light_Load
20/08/2018 02:45,2.74,4.97,0,48.28,100,Weekday,Monday,Light_Load
20/02/2018 11:15,106.45,44.46,0,92.28,100,Weekday,Tuesday,Maximum_Load
18/12/2018 13:15,52.45,23.04,3.82,91.56,99.74,Weekday,Tuesday,Medium_Load
19/09/2018 05:45,2.7,5.26,0,45.67,100,Weekday,Wednesday,Light_Load
15/08/2018 13:00,7.13,0,21.28,100,31.77,Weekday,Wednesday,Medium_Load
12/11/2018 18:30,96.34,39.85,0,92.41,100,Weekday,Monday,Maximum_Load
26/12/2018 10:45,62.21,28.98,0,90.65,100,Weekday,Wednesday,Maximum_Load
18/12/2018 18:00,15.95,0,9.4,100,86.15,Weekday,Tuesday,Maximum_Load
21/11/2018 23:45,3.71,3.2,0.04,75.72,99.99,Weekday,Wednesday,Light_Load
08/07/2018 11:45,78.26,37.94,0,89.98,100,Weekend,Sunday,Maximum_Load
01/08/2018 07:00,2.7,4.82,0,48.87,100,Weekday,Wednesday,Light_Load
30/11/2018 04:00,3.42,3.64,0,68.47,100,Weekday,Friday,Light_Load
16/08/2018 03:00,3.31,4.57,0,58.66,100,Weekday,Thursday,Light_Load
23/10/2018 08:30,81.86,65.52,0,78.07,100,Weekday,Tuesday,Light_Load
13/07/2018 08:30,39.06,37.98,0,71.69,100,Weekday,Friday,Light_Load
09/07/2018 11:45,50.69,36.72,0,80.98,100,Weekday,Monday,Maximum_Load
29/11/2018 18:15,43.99,20.52,0,90.63,100,Weekday,Thursday,Maximum_Load
22/12/2018 19:00,3.71,0,13.82,100,25.93,Weekend,Saturday,Light_Load
02/08/2018 10:30,3.74,0,22.32,100,16.53,Weekday,Thursday,Light_Load
05/06/2018 14:15,102.2,46.69,0,90.96,100,Weekday,Tuesday,Maximum_Load
26/10/2018 11:45,65.2,34.34,0,88.48,100,Weekday,Friday,Maximum_Load
05/06/2018 18:45,88.56,46.84,0,88.4,100,Weekday,Tuesday,Medium_Load
18/01/2018 12:45,7.74,0,25.02,100,29.55,Weekday,Thursday,Medium_Load
04/11/2018 23:00,3.42,5.65,0,51.78,100,Weekend,Sunday,Maximum_Load
14/06/2018 12:45,6.77,0,19.69,100,32.51,Weekday,Thursday,Medium_Load
02/10/2018 08:15,19.3,21.38,0,67.01,100,Weekday,Tuesday,Light_Load
28/01/2018 14:30,30.13,0.83,2.77,99.96,99.58,Weekend,Sunday,Medium_Load
17/06/2018 16:45,3.06,0,16.78,100,17.94,Weekend,Sunday,Light_Load
11/10/2018 11:45,99.47,50.65,0,89.11,100,Weekday,Thursday,Maximum_Load
05/01/2018 03:15,4.61,5.08,0,67.2,100,Weekday,Friday,Light_Load
18/12/2018 19:15,4.5,0,21.53,100,20.46,Weekday,Tuesday,Maximum_Load
22/01/2018 20:00,74.48,36.36,0,89.86,100,Weekday,Monday,Maximum_Load
14/01/2018 07:45,4.21,4.25,0,70.38,100,Weekend,Sunday,Light_Load
25/10/2018 21:15,8.89,0.25,15.73,99.96,49.2,Weekday,Thursday,Medium_Load
05/05/2018 21:15,3.28,0,17.1,100,18.84,Weekend,Saturday,Light_Load
25/08/2018 04:15,2.77,5.08,0,47.87,100,Weekend,Saturday,Light_Load
01/12/2018 23:00,3.42,2.92,0,76.05,100,Weekend,Saturday,Maximum_Load
18/04/2018 17:30,71.14,38.99,0,87.69,100,Weekday,Wednesday,Medium_Load
04/10/2018 20:45,53.14,30.89,0,86.45,100,Weekday,Thursday,Medium_Load
24/01/2018 17:00,72.97,28.33,0,93.22,100,Weekday,Wednesday,Medium_Load
26/10/2018 22:45,3.67,7.27,0,45.06,100,Weekday,Friday,Medium_Load
19/01/2018 07:45,82.48,39.89,0,90.02,100,Weekday,Friday,Light_Load
28/07/2018 13:15,35.93,16.42,7.7,90.95,97.78,Weekend,Saturday,Maximum_Load
03/05/2018 13:45,59.87,33.23,0,87.44,100,Weekday,Thursday,Maximum_Load
21/11/2018 11:30,96.26,40.79,0,92.07,100,Weekday,Wednesday,Maximum_Load
11/09/2018 13:45,122.94,69.26,0,87.13,100,Weekday,Tuesday,Maximum_Load
04/05/2018 04:00,3.35,3.53,0,68.84,100,Weekday,Friday,Light_Load
05/01/2018 18:30,68.54,45.68,0,83.21,100,Weekday,Friday,Maximum_Load
07/04/2018 09:15,69.05,9.72,0.79,99.02,99.99,Weekend,Saturday,Medium_Load
14/04/2018 15:15,38.59,1.55,0.4,99.92,99.99,Weekend,Saturday,Maximum_Load
03/12/2018 20:15,46.22,20.48,0,91.43,100,Weekday,Monday,Medium_Load
23/02/2018 08:30,62.53,51.59,0,77.14,100,Weekday,Friday,Light_Load
01/10/2018 07:15,2.81,4.32,0,54.53,100,Weekday,Monday,Light_Load
16/09/2018 06:30,2.77,5.26,0,46.6,100,Weekend,Sunday,Light_Load
22/09/2018 06:45,2.59,4.97,0,46.21,100,Weekend,Saturday,Light_Load
21/11/2018 14:30,85.14,25.88,0,95.68,100,Weekday,Wednesday,Medium_Load
12/09/2018 16:15,53.75,29.88,0,87.4,100,Weekday,Wednesday,Maximum_Load
17/04/2018 13:15,64.19,20.16,4.9,95.41,99.71,Weekday,Tuesday,Maximum_Load
27/03/2018 16:00,42.55,7.16,0.29,98.61,100,Weekday,Tuesday,Maximum_Load
24/09/2018 16:45,2.88,0,10.4,100,26.69,Weekday,Monday,Light_Load
07/11/2018 10:45,70.52,40.07,0,86.94,100,Weekday,Wednesday,Maximum_Load
18/03/2018 07:15,3.53,4.18,0,64.52,100,Weekend,Sunday,Light_Load
01/09/2018 06:30,3.06,5.87,0,46.23,100,Weekend,Saturday,Light_Load
07/01/2018 18:00,3.49,0,17.35,100,19.72,Weekend,Sunday,Light_Load
12/10/2018 18:15,50.94,39.17,0,79.27,100,Weekday,Friday,Medium_Load
24/03/2018 23:15,4,4.39,0,67.35,100,Weekend,Saturday,Light_Load
12/08/2018 00:30,2.74,5.11,0,47.26,100,Weekend,Sunday,Light_Load
15/09/2018 06:15,2.7,5.29,0,45.46,100,Weekend,Saturday,Light_Load
13/06/2018 20:00,3.2,0,17.89,100,17.61,Weekday,Wednesday,Medium_Load
16/11/2018 00:15,4.79,6.62,0,58.62,100,Weekday,Friday,Light_Load
05/09/2018 05:15,2.52,4.93,0,45.51,100,Weekday,Wednesday,Light_Load
10/12/2018 11:45,62.42,21.35,0,94.62,100,Weekday,Monday,Maximum_Load
30/09/2018 23:30,2.52,4.39,0,49.78,100,Weekend,Sunday,Light_Load
14/09/2018 20:15,3.67,0,12.96,100,27.25,Weekday,Friday,Medium_Load
25/10/2018 08:15,36.58,32.54,0,74.72,100,Weekday,Thursday,Light_Load
23/01/2018 05:30,39.96,29.74,0,80.22,100,Weekday,Tuesday,Light_Load
16/01/2018 20:15,100.98,55.19,0,87.75,100,Weekday,Tuesday,Medium_Load
08/08/2018 04:30,3.17,5.98,0,46.84,100,Weekday,Wednesday,Light_Load
03/06/2018 04:00,2.95,5.94,0,44.48,100,Weekend,Sunday,Light_Load
27/09/2018 23:15,3.31,6.62,0,44.72,100,Weekday,Thursday,Light_Load
16/03/2018 02:30,3.2,4.82,0,55.31,100,Weekday,Friday,Light_Load
13/02/2018 10:45,59.8,14.11,0,97.33,100,Weekday,Tuesday,Maximum_Load
16/01/2018 11:00,83.38,36.65,0,91.55,100,Weekday,Tuesday,Maximum_Load
25/02/2018 00:45,34.74,27.94,0,77.92,100,Weekend,Sunday,Light_Load
07/10/2018 06:00,2.56,4.93,0,46.08,100,Weekend,Sunday,Light_Load
21/01/2018 10:00,5.18,0,25.85,100,19.65,Weekend,Sunday,Light_Load
14/08/2018 21:30,4,0,15.01,100,25.75,Weekday,Tuesday,Medium_Load
03/06/2018 09:15,2.95,0,17.03,100,17.07,Weekend,Sunday,Light_Load
04/03/2018 12:15,3.28,0,13.64,100,23.38,Weekend,Sunday,Light_Load
27/06/2018 08:00,3.85,4.07,0,68.72,100,Weekday,Wednesday,Light_Load
03/11/2018 16:00,30.2,0.5,1.33,99.99,99.9,Weekend,Saturday,Medium_Load
07/11/2018 19:15,61.85,37.62,0,85.44,100,Weekday,Wednesday,Maximum_Load
25/06/2018 23:30,3.13,3.42,0,67.51,100,Weekday,Monday,Light_Load
27/02/2018 10:45,68.11,28.51,0,92.24,100,Weekday,Tuesday,Maximum_Load
22/03/2018 12:30,7.31,0,26.71,100,26.4,Weekday,Thursday,Medium_Load
07/03/2018 05:45,3.17,3.17,0,70.71,100,Weekday,Wednesday,Light_Load
16/09/2018 19:00,2.84,0,11.59,100,23.8,Weekend,Sunday,Light_Load
07/11/2018 02:30,2.95,4.5,0,54.83,100,Weekday,Wednesday,Light_Load
21/02/2018 22:15,51.77,14.04,0.5,96.51,100,Weekday,Wednesday,Maximum_Load
15/04/2018 05:15,3.46,4.28,0,62.87,100,Weekend,Sunday,Light_Load
02/03/2018 04:30,3.92,3.89,0,70.98,100,Weekday,Friday,Light_Load
23/02/2018 17:30,60.19,20.81,0,94.51,100,Weekday,Friday,Maximum_Load
10/04/2018 13:15,40,14.47,4.21,94.04,99.45,Weekday,Tuesday,Maximum_Load
26/04/2018 21:30,5.47,0,26.46,100,20.24,Weekday,Thursday,Medium_Load
30/04/2018 17:00,53.5,28.37,0,88.35,100,Weekday,Monday,Maximum_Load
10/05/2018 05:00,3.06,3.64,0,64.35,100,Weekday,Thursday,Light_Load
16/09/2018 19:15,3.06,0,12.89,100,23.1,Weekend,Sunday,Light_Load
19/03/2018 20:45,33.7,1.26,5.04,99.93,98.9,Weekday,Monday,Medium_Load
21/02/2018 23:45,75.46,38.2,0,89.22,100,Weekday,Wednesday,Light_Load
11/12/2018 04:45,3.56,2.66,0,80.11,100,Weekday,Tuesday,Light_Load
22/06/2018 03:30,3.02,5.62,0,47.34,100,Weekday,Friday,Light_Load
23/01/2018 06:00,40.14,29.45,0,80.63,100,Weekday,Tuesday,Light_Load
18/09/2018 11:15,60.55,32.51,0,88.1,100,Weekday,Tuesday,Maximum_Load
12/05/2018 06:15,2.95,4.28,0,56.75,100,Weekend,Saturday,Light_Load
23/10/2018 03:30,3.06,5.9,0,46.04,100,Weekday,Tuesday,Light_Load
10/08/2018 13:45,105.7,49.82,0,90.46,100,Weekday,Friday,Maximum_Load
26/08/2018 08:00,4.61,7.7,0,51.37,100,Weekend,Sunday,Light_Load
26/08/2018 00:15,2.56,4.18,0,52.23,100,Weekend,Sunday,Light_Load
14/11/2018 12:15,6.19,0,16.96,100,34.29,Weekday,Wednesday,Medium_Load
28/03/2018 05:45,3.02,3.2,0,68.64,100,Weekday,Wednesday,Light_Load
16/11/2018 17:00,57.24,29.59,0,88.83,100,Weekday,Friday,Medium_Load
15/07/2018 19:45,44.5,10.8,0.32,97.18,100,Weekend,Sunday,Medium_Load
01/10/2018 19:45,39.2,16.7,0,92,100,Weekday,Monday,Medium_Load
19/09/2018 18:15,4,0,6.73,100,51.09,Weekday,Wednesday,Medium_Load
03/04/2018 16:30,84.2,37.73,0,91.26,100,Weekday,Tuesday,Maximum_Load
07/04/2018 14:30,53.53,5.47,1.48,99.48,99.96,Weekend,Saturday,Maximum_Load
05/02/2018 23:00,42.19,30.67,0,80.89,100,Weekday,Monday,Maximum_Load
10/01/2018 16:15,105.12,31.86,0,95.7,100,Weekday,Wednesday,Medium_Load
27/05/2018 14:30,3.02,0,16.49,100,18.01,Weekend,Sunday,Light_Load
07/02/2018 09:30,61.02,16.78,0,96.42,100,Weekday,Wednesday,Medium_Load
29/06/2018 06:45,3.17,4.64,0,56.41,100,Weekday,Friday,Light_Load
17/10/2018 04:15,3.17,6.19,0,45.58,100,Weekday,Wednesday,Light_Load
06/06/2018 00:00,2.99,5.58,0,47.23,100,Weekday,Wednesday,Light_Load
27/02/2018 20:30,94.97,35.06,0,93.81,100,Weekday,Tuesday,Medium_Load
26/10/2018 23:15,3.64,6.66,0,47.96,100,Weekday,Friday,Light_Load
27/05/2018 10:45,3.42,0,17.28,100,19.42,Weekend,Sunday,Light_Load
10/08/2018 17:30,99.83,48.13,0,90.08,100,Weekday,Friday,Medium_Load
06/02/2018 00:15,70.31,38.27,0,87.83,100,Weekday,Tuesday,Light_Load
25/12/2018 09:15,3.49,0,14.11,100,24.01,Weekday,Tuesday,Light_Load
17/08/2018 19:15,67.61,39.82,0,86.17,100,Weekday,Friday,Medium_Load
22/07/2018 11:30,2.7,4.21,0,53.98,100,Weekend,Sunday,Light_Load
01/09/2018 16:45,26.32,0.58,1.84,99.98,99.76,Weekend,Saturday,Maximum_Load
09/06/2018 06:30,2.92,5.87,0,44.54,100,Weekend,Saturday,Light_Load
03/03/2018 07:45,3.85,3.89,0,70.34,100,Weekend,Saturday,Light_Load
02/05/2018 11:15,61.24,52.34,0,76.02,100,Weekday,Wednesday,Maximum_Load
26/11/2018 13:45,82.58,46.33,0,87.21,100,Weekday,Monday,Medium_Load
08/07/2018 15:45,44.14,11.27,0,96.89,100,Weekend,Sunday,Maximum_Load
13/12/2018 12:15,11.38,0.36,18.47,99.95,52.46,Weekday,Thursday,Medium_Load
07/08/2018 14:00,58.54,27.22,0,90.68,100,Weekday,Tuesday,Maximum_Load
10/03/2018 12:15,5.94,0,20.38,100,27.98,Weekend,Saturday,Medium_Load
16/07/2018 09:00,89.21,41.29,0,90.75,100,Weekday,Monday,Light_Load
25/02/2018 12:00,4.14,0,4.18,100,70.37,Weekend,Sunday,Light_Load
09/12/2018 18:30,3.31,0,9.25,100,33.69,Weekend,Sunday,Light_Load
27/07/2018 23:45,2.84,4.72,0,51.56,100,Weekday,Friday,Light_Load
18/03/2018 10:15,3.49,0,22.1,100,15.6,Weekend,Sunday,Light_Load
13/03/2018 05:00,3.67,4.54,0,62.87,100,Weekday,Tuesday,Light_Load
15/01/2018 14:45,70.09,26.6,0,93.49,100,Weekday,Monday,Medium_Load
25/06/2018 13:30,82.26,36.76,0,91.3,100,Weekday,Monday,Maximum_Load
11/09/2018 11:15,109.58,56.2,0,88.98,100,Weekday,Tuesday,Maximum_Load
22/05/2018 01:00,3.02,4.21,0,58.29,100,Weekday,Tuesday,Light_Load
19/04/2018 09:30,58.32,25.7,0,91.51,100,Weekday,Thursday,Medium_Load
22/11/2018 03:30,3.17,2.92,0,73.55,100,Weekday,Thursday,Light_Load
04/04/2018 13:00,5.44,0,26.57,100,20.06,Weekday,Wednesday,Medium_Load
09/11/2018 03:30,2.99,4.39,0,56.29,100,Weekday,Friday,Light_Load
19/04/2018 03:30,3.02,3.67,0,63.54,100,Weekday,Thursday,Light_Load
02/02/2018 05:00,6.37,5.36,0,76.52,100,Weekday,Friday,Light_Load
11/03/2018 02:30,3.13,3.35,0,68.27,100,Weekend,Sunday,Light_Load
26/12/2018 08:00,5,2.41,0.79,90.08,98.77,Weekday,Wednesday,Light_Load
30/03/2018 08:15,44.35,32.47,0,80.69,100,Weekday,Friday,Light_Load
22/05/2018 00:30,3.06,4.36,0,57.45,100,Weekday,Tuesday,Light_Load
27/10/2018 19:00,3.64,0,17.57,100,20.29,Weekend,Saturday,Medium_Load
29/07/2018 15:00,33.3,2.52,0.86,99.71,99.97,Weekend,Sunday,Maximum_Load
26/09/2018 11:00,2.59,0,12.02,100,21.06,Weekday,Wednesday,Light_Load
30/10/2018 17:00,46.3,18.11,0,93.13,100,Weekday,Tuesday,Maximum_Load
30/08/2018 22:45,2.88,5.69,0,45.16,100,Weekday,Thursday,Medium_Load
19/02/2018 01:00,3.28,5,0,54.85,100,Weekday,Monday,Light_Load
08/02/2018 01:30,5.04,6.16,0,63.32,100,Weekday,Thursday,Light_Load
05/03/2018 16:00,146.88,70.49,0,90.16,100,Weekday,Monday,Maximum_Load
25/07/2018 00:45,3.24,4.61,0,57.5,100,Weekday,Wednesday,Light_Load
12/08/2018 08:00,2.63,5,0,46.55,100,Weekend,Sunday,Light_Load
04/07/2018 12:15,8.1,1.66,15.55,97.96,46.2,Weekday,Wednesday,Medium_Load
03/11/2018 22:00,3.67,0,18.47,100,19.49,Weekend,Saturday,Medium_Load
08/10/2018 05:45,2.88,5.83,0,44.29,100,Weekday,Monday,Light_Load
16/10/2018 00:45,4.57,8.1,0,49.14,100,Weekday,Tuesday,Light_Load
14/06/2018 08:15,80.24,53.03,0,83.43,100,Weekday,Thursday,Light_Load
29/06/2018 15:45,45.11,15.84,0,94.35,100,Weekday,Friday,Maximum_Load
21/01/2018 18:00,4.97,0,26.89,100,18.17,Weekend,Sunday,Light_Load
08/09/2018 04:15,3.17,5.18,0,52.2,100,Weekend,Saturday,Light_Load
01/03/2018 11:00,86.62,19.87,0.83,97.47,100,Weekday,Thursday,Maximum_Load
27/08/2018 08:00,3.92,6.95,0,49.13,100,Weekday,Monday,Light_Load
04/07/2018 00:45,3.24,4.39,0,59.38,100,Weekday,Wednesday,Light_Load
19/03/2018 10:00,130.21,55.94,0,91.88,100,Weekday,Monday,Medium_Load
16/07/2018 13:30,71.35,55.48,0,78.94,100,Weekday,Monday,Maximum_Load
24/11/2018 02:15,3.6,3.24,0.04,74.33,99.99,Weekend,Saturday,Light_Load
16/08/2018 22:45,3.49,5.15,0,56.1,100,Weekday,Thursday,Medium_Load
30/12/2018 12:15,3.46,0,12.74,100,26.21,Weekend,Sunday,Light_Load
25/08/2018 10:15,4.61,0,18,100,24.81,Weekend,Saturday,Light_Load
16/07/2018 07:45,3.6,3.92,0,67.64,100,Weekday,Monday,Light_Load
13/06/2018 23:45,2.84,4.18,0,56.2,100,Weekday,Wednesday,Light_Load
09/07/2018 16:45,59.11,29.38,0,89.55,100,Weekday,Monday,Maximum_Load
03/02/2018 13:00,6.41,0,25.6,100,24.29,Weekend,Saturday,Medium_Load
17/05/2018 11:00,86.54,38.16,0,91.5,100,Weekday,Thursday,Maximum_Load
30/08/2018 03:30,2.66,4.9,0,47.71,100,Weekday,Thursday,Light_Load
26/09/2018 06:00,2.56,5.47,0,42.39,100,Weekday,Wednesday,Light_Load
03/01/2018 01:15,4.64,4.46,0,72.1,100,Weekday,Wednesday,Light_Load
12/11/2018 19:30,90.25,32.33,0,94.14,100,Weekday,Monday,Maximum_Load
28/10/2018 08:15,2.77,5.4,0,45.64,100,Weekend,Sunday,Light_Load
18/06/2018 09:15,86.11,38.38,0,91.34,100,Weekday,Monday,Medium_Load
30/04/2018 19:45,3.74,0,24.84,100,14.89,Weekday,Monday,Medium_Load
10/02/2018 09:15,5.58,0,26.28,100,20.77,Weekend,Saturday,Light_Load
08/06/2018 06:00,2.88,6.26,0,41.8,100,Weekday,Friday,Light_Load
01/02/2018 20:45,69.8,11.16,0.68,98.75,100,Weekday,Thursday,Medium_Load
28/09/2018 11:15,50.26,29.48,0,86.26,100,Weekday,Friday,Maximum_Load
25/07/2018 06:45,3.06,4.25,0,58.43,100,Weekday,Wednesday,Light_Load
06/05/2018 09:15,3.2,0,17.14,100,18.35,Weekend,Sunday,Light_Load
02/06/2018 20:15,3.67,0,17.39,100,20.65,Weekend,Saturday,Light_Load
06/10/2018 01:45,3.49,7.63,0,41.6,100,Weekend,Saturday,Light_Load
31/03/2018 18:45,3.38,0,19.19,100,17.35,Weekend,Saturday,Light_Load
16/10/2018 14:15,70.45,47.95,0,82.67,100,Weekday,Tuesday,Maximum_Load
10/11/2018 13:45,60.77,27.5,0,91.11,100,Weekend,Saturday,Medium_Load
25/03/2018 14:00,31,0.18,5.29,100,98.58,Weekend,Sunday,Maximum_Load
10/04/2018 13:00,5.44,0,26.1,100,20.4,Weekday,Tuesday,Medium_Load
01/05/2018 02:00,2.92,4.39,0,55.38,100,Weekday,Tuesday,Light_Load
13/04/2018 00:00,3.56,3.92,0,67.23,100,Weekday,Friday,Light_Load
17/09/2018 21:30,4.07,0,16.99,100,23.3,Weekday,Monday,Medium_Load
20/04/2018 03:30,3.06,3.6,0,64.76,100,Weekday,Friday,Light_Load
23/07/2018 22:00,3.89,0,16.16,100,23.4,Weekday,Monday,Medium_Load
07/10/2018 19:00,3.46,0,11.16,100,29.61,Weekend,Sunday,Light_Load
21/05/2018 23:30,3.56,3.49,0,71.41,100,Weekday,Monday,Light_Load
02/09/2018 06:15,2.56,4.39,0,50.37,100,Weekend,Sunday,Light_Load
17/10/2018 23:15,3.53,5.36,0,55,100,Weekday,Wednesday,Light_Load
07/02/2018 06:45,4.32,4.39,0,70.14,100,Weekday,Wednesday,Light_Load
24/09/2018 07:30,2.59,5.65,0,41.67,100,Weekday,Monday,Light_Load
16/02/2018 01:00,3.35,3.6,0,68.12,100,Weekday,Friday,Light_Load
20/05/2018 20:15,4,0,16.31,100,23.82,Weekend,Sunday,Medium_Load
15/03/2018 00:45,3.42,5.51,0,52.74,100,Weekday,Thursday,Light_Load
17/09/2018 03:15,2.77,5.62,0,44.21,100,Weekday,Monday,Light_Load
19/04/2018 02:45,3.02,3.6,0,64.27,100,Weekday,Thursday,Light_Load
08/08/2018 16:30,60.73,27.76,0,90.95,100,Weekday,Wednesday,Maximum_Load
15/01/2018 18:15,62.5,38.38,0.32,85.22,100,Weekday,Monday,Maximum_Load
20/12/2018 09:00,63.14,25.81,0,92.56,100,Weekday,Thursday,Light_Load
21/08/2018 09:15,58.43,36.25,0,84.98,100,Weekday,Tuesday,Medium_Load
03/02/2018 13:15,20.63,0.22,14.4,99.99,82,Weekend,Saturday,Medium_Load
04/04/2018 01:00,3.64,4.39,0,63.83,100,Weekday,Wednesday,Light_Load
14/08/2018 13:00,5.76,0,22.64,100,24.66,Weekday,Tuesday,Medium_Load
25/04/2018 11:45,43.7,30.2,0,82.27,100,Weekday,Wednesday,Maximum_Load
25/06/2018 03:15,2.88,4.68,0,52.41,100,Weekday,Monday,Light_Load
29/08/2018 03:30,2.74,4.5,0,52.01,100,Weekday,Wednesday,Light_Load
10/03/2018 07:15,3.1,3.17,0,69.92,100,Weekend,Saturday,Light_Load
09/04/2018 04:45,3.06,3.85,0,62.22,100,Weekday,Monday,Light_Load
10/12/2018 08:30,61.06,40.18,0,83.54,100,Weekday,Monday,Light_Load
29/10/2018 16:30,134.6,66.24,0,89.72,100,Weekday,Monday,Maximum_Load
04/04/2018 23:15,3.6,4.46,0,62.81,100,Weekday,Wednesday,Light_Load
03/10/2018 00:00,2.7,5.18,0,46.22,100,Weekday,Wednesday,Light_Load
17/09/2018 02:30,2.77,5.62,0,44.21,100,Weekday,Monday,Light_Load
22/06/2018 15:30,41.83,15.84,0,93.52,100,Weekday,Friday,Maximum_Load
01/09/2018 03:00,3.49,6.19,0,49.11,100,Weekend,Saturday,Light_Load
07/05/2018 13:00,4.72,0,16.96,100,26.81,Weekday,Monday,Medium_Load
28/08/2018 02:15,2.59,4.28,0,51.77,100,Weekday,Tuesday,Light_Load
30/04/2018 03:45,2.84,4.39,0,54.32,100,Weekday,Monday,Light_Load
23/07/2018 07:45,3.74,4.61,0,63,100,Weekday,Monday,Light_Load
12/10/2018 11:15,53.75,30.89,0,86.7,100,Weekday,Friday,Maximum_Load
01/11/2018 01:45,3.92,5.65,0,57,100,Weekday,Thursday,Light_Load
13/06/2018 06:15,2.88,5.11,0,49.1,100,Weekday,Wednesday,Light_Load
23/02/2018 21:15,37.51,0.04,4.36,100,99.33,Weekday,Friday,Medium_Load
26/06/2018 02:15,2.66,3.78,0,57.55,100,Weekday,Tuesday,Light_Load
25/10/2018 10:30,58.72,34.49,0,86.23,100,Weekday,Thursday,Maximum_Load
17/06/2018 02:30,2.74,3.96,0,56.9,100,Weekend,Sunday,Light_Load
16/03/2018 09:45,104.72,41.44,0,92.98,100,Weekday,Friday,Medium_Load
07/05/2018 17:45,42.88,6.77,6.26,98.78,98.95,Weekday,Monday,Medium_Load
06/05/2018 16:00,3.49,0,18.65,100,18.39,Weekend,Sunday,Light_Load
22/10/2018 12:45,4.61,0,15.98,100,27.72,Weekday,Monday,Medium_Load
27/02/2018 00:15,5.76,4.72,0,77.35,100,Weekday,Tuesday,Light_Load
23/01/2018 06:45,39.71,29.63,0,80.15,100,Weekday,Tuesday,Light_Load
26/09/2018 00:15,2.56,5.36,0,43.1,100,Weekday,Wednesday,Light_Load
