DATE_TIME,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
2020-06-05 17:30:00,uHbuxQJl8lW7ozc,3849.86,378.329,7685.29,7.20222e+06
2020-06-10 10:30:00,adLQvlD726eNBSB,7217.38,706.25,1987.5,6.47226e+06
2020-05-25 04:45:00,VHMLBKoKgIrUVDU,0,0,0,7.28051e+06
2020-05-31 21:00:00,zBIq5rxdHJRwDNY,0,0,0,6.46324e+06
2020-05-17 18:45:00,3PZuoBAID5Wc2HD,0,0,7794,7.00848e+06
2020-06-07 00:45:00,uHbuxQJl8lW7ozc,0,0,0,7.20886e+06
2020-06-07 14:15:00,ZoEaEvLYb1n2sOq,9206.57,899.271,6122.86,7.27149e+06
2020-05-24 20:45:00,1BY6WEcLGh8j5v7,0,0,7537,6.32794e+06
2020-05-16 17:00:00,sjndEbLyjtCKgGv,1964.38,192.55,6309.5,7.02949e+06
2020-05-23 18:30:00,ZoEaEvLYb1n2sOq,31.375,3.0125,8470.88,7.16218e+06
2020-06-13 20:45:00,rGa61gmuvPhdLxV,0,0,8389,7.33067e+06
2020-05-22 17:30:00,rGa61gmuvPhdLxV,708.25,68.625,6714.5,7.16711e+06
2020-06-13 19:45:00,zBIq5rxdHJRwDNY,0,0,8435,6.55782e+06
2020-05-29 06:45:00,adLQvlD726eNBSB,1596.38,156.062,51,6.37906e+06
2020-06-15 05:15:00,WRmjgnKYAwPKWDb,0,0,0,7.25458e+06
2020-06-05 10:45:00,adLQvlD726eNBSB,11010.8,1074.97,2515.5,6.4331e+06
2020-05-22 11:30:00,rGa61gmuvPhdLxV,13087.3,1276,2691.67,7.16301e+06
2020-06-17 18:15:00,McdE0feGgRqW7Ca,344,33.2375,5985.38,7.40858e+06
2020-06-02 02:15:00,z9Y9gH1T5YWrNuG,0,0,0,7.13983e+06
2020-06-02 10:30:00,zBIq5rxdHJRwDNY,6970.29,682.529,2250.71,6.47128e+06
2020-06-05 16:30:00,rGa61gmuvPhdLxV,6669.29,653.243,7133.43,7.27248e+06
2020-05-23 20:45:00,sjndEbLyjtCKgGv,0,0,8487,7.08145e+06
2020-05-21 17:30:00,uHbuxQJl8lW7ozc,599.125,57.975,7835.88,7.08795e+06
2020-06-13 07:00:00,3PZuoBAID5Wc2HD,2039,199.871,80.5714,7.20217e+06
2020-05-28 07:00:00,3PZuoBAID5Wc2HD,2186.5,214.387,98.375,7.08555e+06
2020-05-18 00:00:00,1BY6WEcLGh8j5v7,0,0,0,6.27865e+06
2020-06-05 01:15:00,rGa61gmuvPhdLxV,0,0,0,7.26535e+06
2020-06-12 11:00:00,3PZuoBAID5Wc2HD,6257.57,613.057,1789.14,7.19798e+06
2020-05-29 17:00:00,pkci93gMrogZuBj,3366.88,330.875,8113.12,7.28137e+06
2020-05-31 12:30:00,7JYdWkrLSPkdwr4,7417.57,725.429,3495.14,7.72547e+06
2020-05-22 08:30:00,iCRJl6heRkivqQ3,2633.62,258.275,678.125,7.22812e+06
2020-05-18 16:15:00,1IF53ai7Xc0U56Y,4213.43,413.8,5079.71,6.20943e+06
2020-05-31 07:30:00,z9Y9gH1T5YWrNuG,1985.5,194.637,141.75,7.12774e+06
2020-06-17 23:15:00,z9Y9gH1T5YWrNuG,0,0,5819,7.2512e+06
2020-06-06 17:00:00,WRmjgnKYAwPKWDb,892.75,86.6875,6288.75,7.19656e+06
2020-05-28 12:30:00,sjndEbLyjtCKgGv,10861.1,1059.77,4682.29,7.11725e+06
2020-06-14 17:00:00,iCRJl6heRkivqQ3,1774.88,173.95,7249.38,7.4071e+06
2020-06-14 09:30:00,pkci93gMrogZuBj,7766.71,760.314,1252.86,7.39041e+06
2020-06-10 21:30:00,1IF53ai7Xc0U56Y,0,0,6598,6.38662e+06
2020-06-04 07:30:00,pkci93gMrogZuBj,2426.57,237.971,191.714,7.31563e+06
2020-06-13 03:00:00,uHbuxQJl8lW7ozc,0,0,0,7.25209e+06
2020-05-25 01:45:00,zBIq5rxdHJRwDNY,0,0,0,6.41176e+06
2020-05-17 20:00:00,zVJPv84UY57bAof,0,0,7480,7.13602e+06
2020-05-22 17:45:00,WRmjgnKYAwPKWDb,510.5,49.3875,7221.38,7.08458e+06
2020-05-22 04:15:00,7JYdWkrLSPkdwr4,0,0,0,7.65164e+06
2020-05-22 11:15:00,McdE0feGgRqW7Ca,7530,736.263,2125.5,7.21118e+06
2020-06-05 08:30:00,ih0vzX44oOqAx2f,6685.57,654.871,491,6.33751e+06
2020-05-17 16:30:00,VHMLBKoKgIrUVDU,4341.5,425.875,7412.25,7.22679e+06
2020-06-15 09:45:00,McdE0feGgRqW7Ca,9134,893.157,1812.71,7.39117e+06
2020-06-05 12:15:00,1BY6WEcLGh8j5v7,3853.5,378.5,3493,6.40887e+06
2020-06-09 23:00:00,WRmjgnKYAwPKWDb,0,0,7977,7.22098e+06
2020-05-27 01:45:00,McdE0feGgRqW7Ca,0,0,0,7.24956e+06
2020-06-12 08:45:00,sjndEbLyjtCKgGv,4084.14,401.214,370.286,7.22162e+06
2020-05-22 20:15:00,ih0vzX44oOqAx2f,0,0,7000,6.24054e+06
2020-06-01 02:45:00,rGa61gmuvPhdLxV,0,0,0,7.23633e+06
2020-05-17 21:30:00,z9Y9gH1T5YWrNuG,0,0,7486,7.02823e+06
2020-05-27 09:15:00,ih0vzX44oOqAx2f,7342,718.76,1183.6,6.27348e+06
2020-05-31 03:00:00,YxYtjZvoooNbGkE,0,0,0,7.29977e+06
2020-06-06 00:00:00,bvBOhCH3iADSZry,0,0,0,6.46725e+06
2020-06-09 20:00:00,VHMLBKoKgIrUVDU,0,0,8120,7.40282e+06
2020-05-16 06:15:00,iCRJl6heRkivqQ3,332.75,32.15,3.75,7.18441e+06
2020-06-05 06:00:00,wCURE6d3bPkepu2,99.5714,9.61429,0,6.93902e+06
2020-05-26 09:45:00,wCURE6d3bPkepu2,10161.2,993.475,1719.62,6.86637e+06
2020-06-02 02:45:00,ih0vzX44oOqAx2f,0,0,0,6.31398e+06
2020-06-06 07:45:00,adLQvlD726eNBSB,5015,491.643,398,6.43883e+06
2020-05-28 05:45:00,z9Y9gH1T5YWrNuG,0,0,0,7.10388e+06
2020-06-07 00:45:00,pkci93gMrogZuBj,0,0,0,7.33792e+06
2020-06-06 12:45:00,iCRJl6heRkivqQ3,9894.5,966.075,4122.25,7.34593e+06
2020-05-29 07:15:00,7JYdWkrLSPkdwr4,1990.88,195.175,141.375,7.70697e+06
2020-05-15 19:45:00,YxYtjZvoooNbGkE,0,0,6291,7.18626e+06
2020-06-01 17:45:00,sjndEbLyjtCKgGv,697.143,67.5571,5736.86,7.14798e+06
2020-06-02 21:15:00,1BY6WEcLGh8j5v7,0,0,7029,6.39047e+06
2020-06-15 23:45:00,ih0vzX44oOqAx2f,0,0,6564,6.41425e+06
2020-06-16 14:00:00,zVJPv84UY57bAof,6645.29,650.771,4624.43,7.35572e+06
2020-05-28 01:15:00,rGa61gmuvPhdLxV,0,0,0,7.20655e+06
2020-05-15 05:00:00,sjndEbLyjtCKgGv,0,0,0,7.01683e+06
2020-06-07 16:45:00,3PZuoBAID5Wc2HD,5013.14,491.543,7908.43,7.16689e+06
2020-05-21 15:00:00,zBIq5rxdHJRwDNY,9491.25,927.8,6729.12,6.38759e+06
2020-05-30 01:45:00,WRmjgnKYAwPKWDb,0,0,0,7.1409e+06
2020-06-07 00:30:00,adLQvlD726eNBSB,0,0,0,6.44503e+06
2020-06-15 01:30:00,WRmjgnKYAwPKWDb,0,0,0,7.25458e+06
2020-05-30 21:00:00,wCURE6d3bPkepu2,0,0,7278,6.90316e+06
2020-06-15 04:15:00,ZnxXDlPa8U1GXgE,0,0,0,6.75175e+06
2020-06-01 08:15:00,iCRJl6heRkivqQ3,6093.12,597.062,633.5,7.3052e+06
2020-06-11 09:30:00,adLQvlD726eNBSB,4589.88,450.413,726.25,6.47767e+06
2020-05-17 14:00:00,adLQvlD726eNBSB,7420.25,725.625,5915.38,6.29036e+06
2020-05-17 13:45:00,uHbuxQJl8lW7ozc,7982.88,780.175,5310,7.05665e+06
2020-06-07 21:30:00,1IF53ai7Xc0U56Y,0,0,8239,6.36334e+06
2020-06-17 03:30:00,ZnxXDlPa8U1GXgE,0,0,0,6.76481e+06
2020-06-06 15:30:00,iCRJl6heRkivqQ3,4378.5,429.775,6065.25,7.34787e+06
2020-05-21 15:45:00,uHbuxQJl8lW7ozc,5287.57,518.443,7367,7.08748e+06
2020-06-04 00:30:00,wCURE6d3bPkepu2,0,0,0,6.93078e+06
2020-06-13 03:00:00,adLQvlD726eNBSB,0,0,0,6.48872e+06
2020-05-31 14:00:00,ZnxXDlPa8U1GXgE,11248.1,1097.79,5038.75,6.64842e+06
2020-06-01 01:00:00,7JYdWkrLSPkdwr4,0,0,0,7.72782e+06
2020-05-22 23:30:00,sjndEbLyjtCKgGv,0,0,0,7.07296e+06
2020-06-09 14:45:00,z9Y9gH1T5YWrNuG,7729.71,756.5,5933.86,7.19736e+06
2020-06-13 20:45:00,adLQvlD726eNBSB,0,0,8774,6.4975e+06
2020-06-09 13:00:00,zBIq5rxdHJRwDNY,10314.4,1006.93,4950.14,6.52822e+06
2020-06-09 12:15:00,1BY6WEcLGh8j5v7,8553.5,835.462,3960.38,6.43557e+06
2020-05-15 11:00:00,rGa61gmuvPhdLxV,10648.9,1039.53,2089.29,7.11358e+06
2020-06-02 11:15:00,ZnxXDlPa8U1GXgE,7024.29,687.829,2986.86,6.65843e+06
2020-06-09 01:30:00,wCURE6d3bPkepu2,0,0,0,6.96797e+06
2020-05-27 21:45:00,7JYdWkrLSPkdwr4,0,0,6638,7.69855e+06
2020-05-17 10:15:00,bvBOhCH3iADSZry,8921.57,872.829,1861.86,6.33051e+06
2020-06-09 07:45:00,7JYdWkrLSPkdwr4,2536.38,248.925,294.5,7.78709e+06
2020-06-08 23:00:00,zVJPv84UY57bAof,0,0,8377,7.30217e+06
2020-05-29 16:00:00,7JYdWkrLSPkdwr4,6745.14,660.671,7389.14,7.71422e+06
2020-06-14 22:30:00,zVJPv84UY57bAof,0,0,7320,7.34428e+06
2020-05-21 23:00:00,McdE0feGgRqW7Ca,0,0,7993,7.20906e+06
2020-05-26 07:30:00,ih0vzX44oOqAx2f,3285.43,322.871,202,6.26478e+06
2020-06-11 14:00:00,wCURE6d3bPkepu2,6695.75,655.812,3664.62,6.98607e+06
2020-06-10 06:45:00,iCRJl6heRkivqQ3,1300.75,126.525,47.75,7.37327e+06
2020-06-16 20:00:00,z9Y9gH1T5YWrNuG,0,0,6201,7.24538e+06
2020-06-05 04:30:00,WRmjgnKYAwPKWDb,0,0,0,7.18266e+06
2020-05-27 12:00:00,ZnxXDlPa8U1GXgE,10654,1040.22,3711.88,6.61636e+06
2020-06-08 01:45:00,YxYtjZvoooNbGkE,0,0,0,7.35697e+06
2020-05-29 08:45:00,WRmjgnKYAwPKWDb,5657.71,554.486,670.857,7.13353e+06
2020-05-26 07:15:00,wCURE6d3bPkepu2,2418.62,237.175,128.75,6.86478e+06
2020-05-20 21:45:00,1IF53ai7Xc0U56Y,0,0,8997,6.22543e+06
2020-06-08 16:30:00,McdE0feGgRqW7Ca,5275.71,517.3,8109.71,7.34631e+06
2020-06-12 06:45:00,z9Y9gH1T5YWrNuG,690.714,66.9286,20.1429,7.21108e+06
2020-06-06 16:45:00,uHbuxQJl8lW7ozc,1329.43,129.371,6406.86,7.20878e+06
2020-05-20 19:30:00,sjndEbLyjtCKgGv,0,0,8777,7.05806e+06
2020-05-25 12:15:00,1IF53ai7Xc0U56Y,12899,1257.66,4689,6.26217e+06
2020-05-22 01:30:00,McdE0feGgRqW7Ca,0,0,0,7.20906e+06
2020-06-07 16:30:00,ZnxXDlPa8U1GXgE,3471.57,340.743,7767.43,6.70082e+06
2020-06-07 03:00:00,YxYtjZvoooNbGkE,0,0,0,7.34881e+06
2020-06-13 05:15:00,ih0vzX44oOqAx2f,0,0,0,6.39226e+06
2020-05-21 11:45:00,zVJPv84UY57bAof,12390.9,1208.47,3589.75,7.16077e+06
2020-06-06 18:00:00,WRmjgnKYAwPKWDb,231.714,22.3571,6336,7.19661e+06
2020-05-28 20:30:00,WRmjgnKYAwPKWDb,0,0,8323,7.13286e+06
2020-06-08 07:30:00,adLQvlD726eNBSB,2755.86,270.371,187.714,6.45357e+06
2020-06-12 03:30:00,YxYtjZvoooNbGkE,0,0,0,7.38528e+06
2020-06-03 01:45:00,iCRJl6heRkivqQ3,0,0,0,7.31781e+06
2020-06-08 12:15:00,zBIq5rxdHJRwDNY,8525.86,834.129,4273.86,6.51918e+06
2020-06-02 19:15:00,bvBOhCH3iADSZry,0,0,6842,6.44549e+06
2020-06-08 22:00:00,YxYtjZvoooNbGkE,0,0,8343,7.36531e+06
2020-05-27 17:45:00,ih0vzX44oOqAx2f,614.714,59.5143,6546.29,6.27884e+06
2020-05-20 10:00:00,pkci93gMrogZuBj,10207.2,997.938,1881.12,7.20323e+06
2020-05-16 21:45:00,uHbuxQJl8lW7ozc,0,0,6271,7.05134e+06
2020-05-26 10:45:00,adLQvlD726eNBSB,12155.8,1185.91,2949,6.35824e+06
2020-05-18 09:00:00,iCRJl6heRkivqQ3,1754.71,172,471.714,7.19884e+06
2020-05-25 09:15:00,McdE0feGgRqW7Ca,9138.62,893.987,1214.62,7.23391e+06
2020-05-26 00:00:00,uHbuxQJl8lW7ozc,0,0,0,7.1207e+06
2020-05-29 08:30:00,ZoEaEvLYb1n2sOq,5019.12,492.175,523,7.20206e+06
2020-05-23 22:15:00,YxYtjZvoooNbGkE,0,0,8559,7.24468e+06
2020-05-28 15:15:00,sjndEbLyjtCKgGv,9106,890.775,7278.5,7.11984e+06
2020-05-22 18:45:00,VHMLBKoKgIrUVDU,0,0,7360,7.26372e+06
2020-05-26 10:45:00,z9Y9gH1T5YWrNuG,12196.4,1189.83,2826.12,7.09227e+06
2020-06-11 08:00:00,YxYtjZvoooNbGkE,2555.62,250.625,186,7.37987e+06
2020-06-10 07:00:00,3PZuoBAID5Wc2HD,2226.38,218.287,97.875,7.18402e+06
2020-05-16 21:45:00,iCRJl6heRkivqQ3,0,0,6438,7.19085e+06
2020-05-21 11:45:00,pkci93gMrogZuBj,12264.8,1196.19,3542.75,7.21374e+06
2020-06-14 17:30:00,1IF53ai7Xc0U56Y,1050.62,102.237,7443.25,6.41432e+06
2020-05-24 20:30:00,1IF53ai7Xc0U56Y,0,0,8273,6.25748e+06
2020-05-23 15:30:00,wCURE6d3bPkepu2,8893,870.075,7467.5,6.84669e+06
2020-05-23 23:15:00,pkci93gMrogZuBj,0,0,8475,7.23368e+06
2020-06-08 12:45:00,7JYdWkrLSPkdwr4,6412.71,628.114,4784.57,7.78329e+06
2020-06-03 05:00:00,ZoEaEvLYb1n2sOq,0,0,0,7.23573e+06
2020-05-25 00:15:00,uHbuxQJl8lW7ozc,0,0,0,7.11185e+06
2020-06-13 16:30:00,iCRJl6heRkivqQ3,3595.25,353.1,8234.75,7.39959e+06
2020-05-30 08:30:00,YxYtjZvoooNbGkE,3543.75,348.363,478.875,7.29298e+06
2020-05-25 14:00:00,YxYtjZvoooNbGkE,11448.4,1117.55,6597.5,7.25925e+06
2020-06-08 11:45:00,1BY6WEcLGh8j5v7,9205.71,900.343,3585.43,6.42734e+06
2020-05-18 22:45:00,McdE0feGgRqW7Ca,0,0,5464,7.18509e+06
2020-06-16 13:30:00,wCURE6d3bPkepu2,8425.25,824.125,4323.12,7.02077e+06
2020-05-31 18:45:00,7JYdWkrLSPkdwr4,0,0,5843,7.72782e+06
2020-05-15 10:15:00,ZnxXDlPa8U1GXgE,7869.86,769.843,1494.86,6.52367e+06
2020-05-17 17:45:00,7JYdWkrLSPkdwr4,855.143,82.9857,7506.71,7.62304e+06
2020-06-01 11:30:00,1IF53ai7Xc0U56Y,13064.9,1274.53,3526.71,6.31496e+06
2020-06-13 07:30:00,VHMLBKoKgIrUVDU,3515.57,345.6,208.571,7.42112e+06
2020-06-02 04:00:00,7JYdWkrLSPkdwr4,0,0,0,7.73362e+06
2020-05-31 17:00:00,WRmjgnKYAwPKWDb,1972.29,193.357,5685,7.15371e+06
2020-05-15 13:15:00,z9Y9gH1T5YWrNuG,6558.29,642.414,3836,7.0117e+06
2020-06-04 22:15:00,zBIq5rxdHJRwDNY,0,0,0,6.49258e+06
2020-05-17 05:00:00,wCURE6d3bPkepu2,0,0,0,6.79547e+06
2020-05-27 21:00:00,iCRJl6heRkivqQ3,0,0,0,7.27469e+06
2020-05-27 18:45:00,ih0vzX44oOqAx2f,0,0,6564,6.27886e+06
2020-05-26 01:00:00,VHMLBKoKgIrUVDU,0,0,0,7.28952e+06
2020-06-15 15:00:00,1BY6WEcLGh8j5v7,6067,594.5,5336,6.47301e+06
2020-06-14 18:45:00,wCURE6d3bPkepu2,0,0,7329,7.0097e+06
2020-06-08 15:45:00,1IF53ai7Xc0U56Y,6095.62,597.025,7703.38,6.37104e+06
2020-06-17 12:30:00,rGa61gmuvPhdLxV,10173.5,993.913,3441.75,7.35439e+06
2020-06-16 23:00:00,pkci93gMrogZuBj,0,0,6261,7.40948e+06
2020-05-22 13:00:00,uHbuxQJl8lW7ozc,9309.14,908.914,4425.57,7.0924e+06
2020-05-25 12:15:00,3PZuoBAID5Wc2HD,12885.4,1256.34,4711.71,7.06628e+06
2020-05-17 21:30:00,ZnxXDlPa8U1GXgE,0,0,7586,6.54274e+06
2020-05-16 07:00:00,YxYtjZvoooNbGkE,1531,149.55,70,7.18633e+06
2020-05-27 10:45:00,zVJPv84UY57bAof,9090.25,888.038,2324.88,7.20771e+06
2020-05-31 22:00:00,YxYtjZvoooNbGkE,0,0,5970,7.30574e+06
2020-05-20 17:30:00,7JYdWkrLSPkdwr4,1805,176.9,8702,7.64391e+06
2020-06-11 18:45:00,z9Y9gH1T5YWrNuG,0,0,5599,7.21106e+06
2020-05-21 22:00:00,7JYdWkrLSPkdwr4,0,0,0,7.65164e+06
2020-06-02 13:15:00,bvBOhCH3iADSZry,11322,1105.09,4316.75,6.44296e+06
2020-06-17 19:00:00,uHbuxQJl8lW7ozc,0,0,5967,7.287e+06
2020-06-10 06:00:00,uHbuxQJl8lW7ozc,87.125,8.4,0.5,7.23386e+06
2020-05-21 14:00:00,YxYtjZvoooNbGkE,9593.25,936.775,5927,7.22722e+06
2020-06-01 23:00:00,iCRJl6heRkivqQ3,0,0,5781,7.31035e+06
2020-05-18 04:15:00,wCURE6d3bPkepu2,0,0,0,6.803e+06
2020-06-12 21:00:00,1IF53ai7Xc0U56Y,0,0,5903,6.39823e+06
2020-05-31 22:15:00,3PZuoBAID5Wc2HD,0,0,5816,7.1153e+06
2020-05-15 10:15:00,zBIq5rxdHJRwDNY,7940,776.375,1551.75,6.34093e+06
2020-05-15 05:30:00,uHbuxQJl8lW7ozc,0,0,0,7.03868e+06
2020-06-02 08:45:00,z9Y9gH1T5YWrNuG,7483.29,732.586,885,7.14071e+06
2020-05-24 10:45:00,wCURE6d3bPkepu2,11412,1113.42,2295.62,6.85013e+06
2020-05-24 02:15:00,ZnxXDlPa8U1GXgE,0,0,0,6.58773e+06
2020-06-01 06:30:00,bvBOhCH3iADSZry,892.625,86.6625,21.375,6.43329e+06
2020-06-06 05:15:00,3PZuoBAID5Wc2HD,0,0,0,7.15249e+06
2020-06-05 15:45:00,bvBOhCH3iADSZry,8329.29,815.114,6064.71,6.46625e+06
2020-06-10 23:00:00,YxYtjZvoooNbGkE,0,0,6419,7.37969e+06
2020-06-11 20:45:00,3PZuoBAID5Wc2HD,0,0,5717,7.19619e+06
2020-06-01 14:00:00,WRmjgnKYAwPKWDb,2602.14,254.943,5033.57,7.1589e+06
2020-06-17 01:30:00,WRmjgnKYAwPKWDb,0,0,0,7.26758e+06
2020-06-10 08:15:00,bvBOhCH3iADSZry,2748.86,269.929,460.571,6.49381e+06
2020-05-18 19:30:00,WRmjgnKYAwPKWDb,0,0,5348,7.05445e+06
2020-05-28 10:30:00,rGa61gmuvPhdLxV,9549.62,933.3,2426,7.20898e+06
2020-05-31 05:30:00,sjndEbLyjtCKgGv,0,0,0,7.13626e+06
2020-06-12 15:45:00,ZnxXDlPa8U1GXgE,4629,454.188,5340.75,6.73524e+06
2020-06-07 18:15:00,sjndEbLyjtCKgGv,309.714,29.8857,6892.29,7.19255e+06
2020-05-18 06:00:00,ZnxXDlPa8U1GXgE,92.75,8.95,0.625,6.54274e+06
2020-05-30 17:45:00,iCRJl6heRkivqQ3,1038.71,100.943,7309,7.29856e+06
2020-05-31 01:00:00,wCURE6d3bPkepu2,0,0,0,6.90316e+06
2020-06-03 04:45:00,ZnxXDlPa8U1GXgE,0,0,0,6.66297e+06
2020-06-10 12:15:00,ZnxXDlPa8U1GXgE,9920.57,968.886,3292.14,6.72106e+06
2020-06-06 04:45:00,7JYdWkrLSPkdwr4,0,0,0,7.76414e+06
2020-06-10 06:00:00,wCURE6d3bPkepu2,95.625,9.2375,0.375,6.97598e+06
2020-05-15 07:45:00,iCRJl6heRkivqQ3,2000.14,196.086,222.714,7.17821e+06
2020-05-19 17:00:00,wCURE6d3bPkepu2,2700.25,265.012,6835.12,6.81523e+06
2020-05-30 18:00:00,YxYtjZvoooNbGkE,663.25,64.2375,7250.38,7.29975e+06
2020-05-28 05:15:00,bvBOhCH3iADSZry,0,0,0,6.40583e+06
2020-05-23 07:30:00,zVJPv84UY57bAof,3245.86,319.057,148.143,7.17244e+06
2020-05-16 12:30:00,ZoEaEvLYb1n2sOq,10442.9,1020.66,3474.14,7.10783e+06
2020-06-04 01:45:00,sjndEbLyjtCKgGv,0,0,0,7.16329e+06
2020-05-17 19:00:00,z9Y9gH1T5YWrNuG,0,0,7486,7.02823e+06
2020-06-08 11:45:00,adLQvlD726eNBSB,10296.4,1005.54,3987.57,6.45737e+06
2020-06-05 04:45:00,zBIq5rxdHJRwDNY,0,0,0,6.49258e+06
2020-06-07 11:30:00,WRmjgnKYAwPKWDb,11819.6,1153.6,3069,7.19968e+06
2020-05-30 20:00:00,1IF53ai7Xc0U56Y,0,0,7332,6.30554e+06
2020-05-25 17:45:00,wCURE6d3bPkepu2,488.375,47.2375,8836.75,6.86463e+06
2020-06-17 15:30:00,sjndEbLyjtCKgGv,846.429,82.1286,5448.86,7.26124e+06
2020-05-23 20:00:00,rGa61gmuvPhdLxV,0,0,8152,7.17529e+06
2020-06-17 03:00:00,ih0vzX44oOqAx2f,0,0,0,6.42037e+06
2020-06-11 05:15:00,adLQvlD726eNBSB,0,0,0,6.47694e+06
2020-05-17 12:30:00,adLQvlD726eNBSB,7258.88,710.388,4622.25,6.28907e+06
2020-06-16 05:15:00,wCURE6d3bPkepu2,0,0,0,7.01644e+06
2020-06-04 11:15:00,iCRJl6heRkivqQ3,9839.71,961.071,2874,7.32857e+06
2020-05-28 08:45:00,zBIq5rxdHJRwDNY,7130.62,698.288,822.125,6.43491e+06
2020-06-01 15:00:00,WRmjgnKYAwPKWDb,3005.57,295.014,5387.71,7.15925e+06
2020-05-21 08:15:00,zBIq5rxdHJRwDNY,5642.88,553.038,475.875,6.38134e+06
2020-06-05 20:45:00,ih0vzX44oOqAx2f,0,0,0,6.34448e+06
2020-06-12 10:00:00,z9Y9gH1T5YWrNuG,5799.38,568.312,1046.75,7.21211e+06
2020-06-04 23:15:00,zVJPv84UY57bAof,0,0,0,7.27127e+06
2020-05-18 19:30:00,pkci93gMrogZuBj,0,0,5364,7.19441e+06
2020-05-18 07:45:00,adLQvlD726eNBSB,1814.86,177.786,285.429,6.2926e+06
2020-06-15 06:45:00,z9Y9gH1T5YWrNuG,1475.5,144.025,53.375,7.23252e+06
2020-05-30 15:00:00,VHMLBKoKgIrUVDU,9569.71,935.914,5825.57,7.32688e+06
2020-06-10 14:15:00,wCURE6d3bPkepu2,9190,898.913,5203.38,6.98118e+06
2020-06-16 14:15:00,wCURE6d3bPkepu2,4477.29,439.5,4781.14,7.02123e+06
2020-05-18 05:45:00,zVJPv84UY57bAof,0,0,0,7.13602e+06
2020-06-05 06:45:00,iCRJl6heRkivqQ3,1372.29,133.757,37,7.33404e+06
2020-05-15 07:15:00,YxYtjZvoooNbGkE,2022,198.225,125.25,7.18009e+06
2020-06-07 13:00:00,z9Y9gH1T5YWrNuG,0,0,4021,7.18131e+06
2020-05-31 18:00:00,zVJPv84UY57bAof,677.714,65.7,6032.57,7.24201e+06
2020-06-14 17:00:00,zBIq5rxdHJRwDNY,1789.38,175.363,7196.12,6.56502e+06
2020-05-19 19:15:00,1BY6WEcLGh8j5v7,0,0,6449,6.2901e+06
2020-05-31 19:15:00,uHbuxQJl8lW7ozc,0,0,6081,7.16535e+06
2020-05-29 20:30:00,WRmjgnKYAwPKWDb,0,0,8038,7.1409e+06
2020-05-30 23:00:00,1BY6WEcLGh8j5v7,0,0,6754,6.37213e+06
2020-06-17 09:45:00,ih0vzX44oOqAx2f,5563.88,545.312,1095.38,6.42147e+06
2020-05-22 09:00:00,zBIq5rxdHJRwDNY,5259.38,515.575,869.125,6.38947e+06
2020-06-17 05:45:00,1BY6WEcLGh8j5v7,0,0,0,6.4798e+06
2020-05-22 13:00:00,wCURE6d3bPkepu2,9934.14,969.8,4309,6.83636e+06
2020-06-13 02:30:00,z9Y9gH1T5YWrNuG,0,0,0,7.21687e+06
2020-05-31 14:15:00,zVJPv84UY57bAof,7180,701.686,5210.57,7.24119e+06
2020-06-12 18:45:00,VHMLBKoKgIrUVDU,0,0,5903,7.42091e+06
2020-05-30 05:30:00,ZnxXDlPa8U1GXgE,0,0,0,6.63607e+06
2020-05-28 01:15:00,WRmjgnKYAwPKWDb,0,0,0,7.12454e+06
2020-05-23 18:45:00,YxYtjZvoooNbGkE,0,0,8559,7.24468e+06
2020-06-02 16:45:00,sjndEbLyjtCKgGv,3160.25,310.188,7242.5,7.15525e+06
2020-05-29 16:30:00,ih0vzX44oOqAx2f,4015.71,394.571,7615.86,6.29479e+06
2020-05-24 19:00:00,WRmjgnKYAwPKWDb,0,0,8091,7.10112e+06
2020-05-22 13:15:00,ZoEaEvLYb1n2sOq,10332.6,1008.71,4495.43,7.15118e+06
2020-06-11 04:15:00,ih0vzX44oOqAx2f,0,0,0,6.38103e+06
2020-06-08 05:45:00,sjndEbLyjtCKgGv,0,0,0,7.19255e+06
2020-06-12 00:15:00,z9Y9gH1T5YWrNuG,0,0,0,7.21106e+06
2020-06-06 23:30:00,3PZuoBAID5Wc2HD,0,0,6496,7.15898e+06
2020-05-15 17:15:00,zBIq5rxdHJRwDNY,2371.62,232.55,6318.38,6.3457e+06
2020-06-12 18:45:00,uHbuxQJl8lW7ozc,0,0,5888,7.25209e+06
2020-05-19 19:45:00,YxYtjZvoooNbGkE,0,0,6878,7.21248e+06
2020-05-15 22:15:00,McdE0feGgRqW7Ca,0,0,6471,7.16544e+06
2020-06-08 00:45:00,adLQvlD726eNBSB,0,0,0,6.45338e+06
2020-05-17 02:15:00,WRmjgnKYAwPKWDb,0,0,0,7.04143e+06
2020-06-17 17:30:00,McdE0feGgRqW7Ca,1369.8,133.32,5920.4,7.40852e+06
2020-06-03 21:00:00,McdE0feGgRqW7Ca,0,0,8010,7.30837e+06
2020-06-02 22:00:00,zBIq5rxdHJRwDNY,0,0,7421,6.47645e+06
2020-05-17 16:30:00,z9Y9gH1T5YWrNuG,4057.5,398.062,7185.25,7.02793e+06
2020-06-16 16:45:00,7JYdWkrLSPkdwr4,2157.71,211.543,5964.71,7.84076e+06
2020-06-03 01:45:00,wCURE6d3bPkepu2,0,0,0,6.92287e+06
2020-05-19 06:00:00,wCURE6d3bPkepu2,0,0,0,6.80839e+06
2020-05-22 20:00:00,ZnxXDlPa8U1GXgE,0,0,7275,6.57914e+06
