Date,Start_Hour,End_Hour,Source,Day_of_Year,Day_Name,Month_Name,Season,Production
2025-09-04 00:00:00,5,6,Wind,247,Thursday,September,Fall,6876
2020-07-22 00:00:00,10,11,Solar,204,Wednesday,July,Summer,2606
2021-04-26 00:00:00,3,4,Wind,116,Monday,April,Spring,9366
2021-08-19 00:00:00,4,5,Wind,231,Thursday,August,Summer,1485
2022-10-25 00:00:00,14,15,Solar,298,Tuesday,October,Fall,5213
2020-04-06 00:00:00,9,10,Wind,97,Monday,April,Spring,6188
2023-07-08 00:00:00,15,16,Solar,189,Saturday,July,Summer,8194
2020-05-10 00:00:00,10,11,Wind,131,Sunday,May,Spring,2276
2020-01-17 00:00:00,1,2,Wind,17,Friday,January,Winter,9434
2024-01-10 00:00:00,9,10,Wind,10,Wednesday,January,Winter,2524
2022-03-29 00:00:00,14,15,Solar,88,Tuesday,March,Spring,4278
2022-12-07 00:00:00,14,15,Solar,341,Wednesday,December,Winter,3789
2024-06-06 00:00:00,1,2,Wind,158,Thursday,June,Summer,1268
2020-01-30 00:00:00,6,7,Wind,30,Thursday,January,Winter,6684
2020-08-18 00:00:00,9,10,Solar,231,Tuesday,August,Summer,1797
2024-12-12 00:00:00,7,8,Wind,347,Thursday,December,Winter,3380
2022-04-04 00:00:00,23,0,Wind,94,Monday,April,Spring,8520
2025-10-13 00:00:00,4,5,Wind,286,Monday,October,Fall,6073
2024-06-18 00:00:00,4,5,Wind,170,Tuesday,June,Summer,2793
2022-05-10 00:00:00,6,7,Wind,130,Tuesday,May,Spring,2478
2023-04-26 00:00:00,15,16,Solar,116,Wednesday,April,Spring,4624
2021-06-16 00:00:00,2,3,Wind,167,Wednesday,June,Summer,1499
2021-09-03 00:00:00,6,7,Wind,246,Friday,September,Fall,2094
2025-04-07 00:00:00,3,4,Wind,97,Monday,April,Spring,6184
2020-07-21 00:00:00,8,9,Wind,203,Tuesday,July,Summer,3014
2022-05-12 00:00:00,10,11,Solar,132,Thursday,May,Spring,4025
2022-12-22 00:00:00,11,12,Wind,356,Thursday,December,Winter,13135
2024-10-08 00:00:00,22,23,Wind,282,Tuesday,October,Fall,13096
2021-06-13 00:00:00,5,6,Wind,164,Sunday,June,Summer,2592
2021-03-09 00:00:00,22,23,Wind,68,Tuesday,March,Spring,2083
2022-01-03 00:00:00,17,18,Wind,3,Monday,January,Winter,8634
2025-02-15 00:00:00,21,22,Wind,46,Saturday,February,Winter,5507
2021-12-03 00:00:00,13,14,Wind,337,Friday,December,Winter,13277
2021-05-07 00:00:00,8,9,Wind,127,Friday,May,Spring,3061
2025-06-27 00:00:00,2,3,Wind,178,Friday,June,Summer,3511
2020-02-01 00:00:00,11,12,Wind,32,Saturday,February,Winter,11252
2020-07-01 00:00:00,20,21,Wind,183,Wednesday,July,Summer,4054
2023-05-01 00:00:00,20,21,Wind,121,Monday,May,Spring,3856
2025-07-08 00:00:00,18,19,Solar,189,Tuesday,July,Summer,8997
2021-02-18 00:00:00,20,21,Wind,49,Thursday,February,Winter,6214
2022-11-28 00:00:00,13,14,Wind,332,Monday,November,Fall,5047
2021-07-01 00:00:00,17,18,Solar,182,Thursday,July,Summer,3901
2023-11-15 00:00:00,20,21,Wind,319,Wednesday,November,Fall,4554
2021-01-14 00:00:00,10,11,Wind,14,Thursday,January,Winter,8411
2020-05-27 00:00:00,11,12,Solar,148,Wednesday,May,Spring,5832
2020-04-16 00:00:00,21,22,Wind,107,Thursday,April,Spring,1491
2020-06-29 00:00:00,16,17,Wind,181,Monday,June,Summer,10010
2024-04-02 00:00:00,6,7,Wind,93,Tuesday,April,Spring,13175
2022-05-08 00:00:00,1,2,Wind,128,Sunday,May,Spring,4285
2023-12-29 00:00:00,15,16,Wind,363,Friday,December,Winter,13922
2024-03-15 00:00:00,3,4,Wind,75,Friday,March,Spring,10445
2021-06-07 00:00:00,6,7,Wind,158,Monday,June,Summer,1268
2020-03-31 00:00:00,17,18,Wind,91,Tuesday,March,Spring,10262
2021-09-13 00:00:00,1,2,Wind,256,Monday,September,Fall,2586
2023-01-16 00:00:00,14,15,Wind,16,Monday,January,Winter,16385
2021-02-01 00:00:00,20,21,Wind,32,Monday,February,Winter,3405
2022-09-13 00:00:00,5,6,Wind,256,Tuesday,September,Fall,1654
2023-07-29 00:00:00,15,16,Wind,210,Saturday,July,Summer,11966
2020-08-09 00:00:00,16,17,Solar,222,Sunday,August,Summer,3364
2021-09-23 00:00:00,1,2,Wind,266,Thursday,September,Fall,1404
2021-03-18 00:00:00,9,10,Wind,77,Thursday,March,Spring,4597
2024-01-13 00:00:00,0,1,Wind,13,Saturday,January,Winter,2503
2023-06-27 00:00:00,6,7,Wind,178,Tuesday,June,Summer,2239
2023-12-15 00:00:00,0,1,Wind,349,Friday,December,Winter,2968
2023-06-12 00:00:00,19,20,Wind,163,Monday,June,Summer,3168
2020-12-14 00:00:00,6,7,Wind,349,Monday,December,Winter,8437
2023-05-04 00:00:00,13,14,Solar,124,Thursday,May,Spring,11275
2022-01-06 00:00:00,11,12,Solar,6,Thursday,January,Winter,5010
2023-05-05 00:00:00,6,7,Wind,125,Friday,May,Spring,2188
2021-03-24 00:00:00,19,20,Wind,83,Wednesday,March,Spring,2191
2020-11-06 00:00:00,5,6,Wind,311,Friday,November,Fall,6584
2025-10-13 00:00:00,0,1,Wind,286,Monday,October,Fall,7395
2025-04-09 00:00:00,22,23,Wind,99,Wednesday,April,Spring,11401
2022-06-13 00:00:00,3,4,Wind,164,Monday,June,Summer,3888
2020-12-06 00:00:00,0,1,Wind,341,Sunday,December,Winter,3896
2022-12-26 00:00:00,23,0,Wind,360,Monday,December,Winter,5200
2022-07-07 00:00:00,18,19,Wind,188,Thursday,July,Summer,8067
2021-09-27 00:00:00,16,17,Wind,270,Monday,September,Fall,10010
2024-01-29 00:00:00,18,19,Wind,29,Monday,January,Winter,7099
2024-03-25 00:00:00,21,22,Wind,85,Monday,March,Spring,8820
2022-12-27 00:00:00,9,10,Wind,361,Tuesday,December,Winter,4677
2021-12-03 00:00:00,18,19,Wind,337,Friday,December,Winter,11102
2023-04-04 00:00:00,15,16,Solar,94,Tuesday,April,Spring,10833
2024-03-28 00:00:00,7,8,Wind,88,Thursday,March,Spring,15504
2022-12-23 00:00:00,0,1,Wind,357,Friday,December,Winter,11216
2025-04-27 00:00:00,22,23,Wind,117,Sunday,April,Spring,3364
2020-04-20 00:00:00,0,1,Wind,111,Monday,April,Spring,5506
2022-10-17 00:00:00,12,13,Wind,290,Monday,October,Fall,6996
2025-01-02 00:00:00,0,1,Wind,2,Thursday,January,Winter,12035
2020-07-24 00:00:00,15,16,Solar,206,Friday,July,Summer,6901
2020-11-21 00:00:00,10,11,Wind,326,Saturday,November,Fall,4830
2022-08-22 00:00:00,19,20,Wind,234,Monday,August,Summer,2515
2022-12-29 00:00:00,4,5,Wind,363,Thursday,December,Winter,11261
2022-11-11 00:00:00,23,0,Wind,315,Friday,November,Fall,4623
2021-07-15 00:00:00,23,0,Wind,196,Thursday,July,Summer,5085
2020-06-29 00:00:00,18,19,Wind,181,Monday,June,Summer,8918
2020-11-02 00:00:00,17,18,Wind,307,Monday,November,Fall,8515
2022-06-08 00:00:00,14,15,Wind,159,Wednesday,June,Summer,10122
2020-11-27 00:00:00,1,2,Wind,332,Friday,November,Fall,1637
2022-03-01 00:00:00,18,19,Wind,60,Tuesday,March,Spring,1775
2025-08-19 00:00:00,16,17,Solar,231,Tuesday,August,Summer,6355
2022-11-13 00:00:00,22,23,Wind,317,Sunday,November,Fall,2673
2025-11-06 00:00:00,21,22,Wind,310,Thursday,November,Fall,2696
2022-07-13 00:00:00,12,13,Solar,194,Wednesday,July,Summer,6334
2021-12-27 00:00:00,9,10,Wind,361,Monday,December,Winter,8156
2021-10-25 00:00:00,20,21,Wind,298,Monday,October,Fall,3029
2023-09-12 00:00:00,4,5,Wind,255,Tuesday,September,Fall,705
2023-04-02 00:00:00,4,5,Wind,92,Sunday,April,Spring,8890
2021-09-28 00:00:00,2,3,Wind,271,Tuesday,September,Fall,2108
2024-05-17 00:00:00,14,15,Solar,138,Friday,May,Spring,7184
2025-11-13 00:00:00,1,2,Wind,317,Thursday,November,Fall,12913
2020-10-13 00:00:00,16,17,Wind,287,Tuesday,October,Fall,5579
2021-02-17 00:00:00,22,23,Wind,48,Wednesday,February,Winter,7964
2020-10-09 00:00:00,18,19,Wind,283,Friday,October,Fall,3322
2025-02-19 00:00:00,20,21,Wind,50,Wednesday,February,Winter,7629
2021-11-16 00:00:00,16,17,Wind,320,Tuesday,November,Fall,1087
2020-12-30 00:00:00,23,0,Wind,365,Wednesday,December,Winter,5476
2022-07-14 00:00:00,14,15,Solar,195,Thursday,July,Summer,8923
2023-03-19 00:00:00,13,14,Wind,78,Sunday,March,Spring,7895
2024-07-24 00:00:00,11,12,Solar,206,Wednesday,July,Summer,6845
2024-10-31 00:00:00,20,21,Wind,305,Thursday,October,Fall,1073
2023-05-09 00:00:00,19,20,Wind,129,Tuesday,May,Spring,7431
2021-03-09 00:00:00,6,7,Wind,68,Tuesday,March,Spring,2088
2024-05-06 00:00:00,20,21,Wind,127,Monday,May,Spring,3270
2022-10-26 00:00:00,17,18,Wind,299,Wednesday,October,Fall,3223
2021-12-07 00:00:00,12,13,Wind,341,Tuesday,December,Winter,11221
2024-05-05 00:00:00,23,0,Wind,126,Sunday,May,Spring,2081
2023-04-23 00:00:00,18,19,Wind,113,Sunday,April,Spring,14741
2022-11-02 00:00:00,19,20,Wind,306,Wednesday,November,Fall,7737
2021-03-14 00:00:00,15,16,Wind,73,Sunday,March,Spring,13538
2021-11-29 00:00:00,10,11,Wind,333,Monday,November,Fall,3702
2025-06-14 00:00:00,14,15,Solar,165,Saturday,June,Summer,4546
2024-04-28 00:00:00,9,10,Wind,119,Sunday,April,Spring,7916
2020-05-13 00:00:00,1,2,Wind,134,Wednesday,May,Spring,3264
2025-06-04 00:00:00,16,17,Solar,155,Wednesday,June,Summer,8625
2024-06-23 00:00:00,12,13,Solar,175,Sunday,June,Summer,4144
2024-01-24 00:00:00,10,11,Wind,24,Wednesday,January,Winter,15539
2021-10-14 00:00:00,4,5,Wind,287,Thursday,October,Fall,1720
2021-10-08 00:00:00,23,0,Wind,281,Friday,October,Fall,5380
2023-03-17 00:00:00,23,0,Wind,76,Friday,March,Spring,6418
2023-08-28 00:00:00,5,6,Wind,240,Monday,August,Summer,2801
2022-09-07 00:00:00,12,13,Solar,250,Wednesday,September,Fall,7186
2023-12-23 00:00:00,11,12,Wind,357,Saturday,December,Winter,15819
2023-08-05 00:00:00,10,11,Wind,217,Saturday,August,Summer,11382
2023-05-28 00:00:00,23,0,Wind,148,Sunday,May,Spring,9894
2022-07-20 00:00:00,1,2,Wind,201,Wednesday,July,Summer,3765
2023-01-18 00:00:00,2,3,Wind,18,Wednesday,January,Winter,4661
2024-09-29 00:00:00,2,3,Wind,273,Sunday,September,Fall,1731
2024-02-23 00:00:00,12,13,Wind,54,Friday,February,Winter,16403
2021-10-04 00:00:00,23,0,Wind,277,Monday,October,Fall,7024
2025-10-20 00:00:00,0,1,Wind,293,Monday,October,Fall,13425
2023-03-24 00:00:00,8,9,Wind,83,Friday,March,Spring,12405
2020-07-23 00:00:00,18,19,Solar,205,Thursday,July,Summer,1954
2020-05-13 00:00:00,23,0,Wind,134,Wednesday,May,Spring,7165
2022-09-06 00:00:00,23,0,Wind,249,Tuesday,September,Fall,2214
2021-02-17 00:00:00,7,8,Wind,48,Wednesday,February,Winter,7775
2021-05-29 00:00:00,12,13,Solar,149,Saturday,May,Spring,6169
2024-07-25 00:00:00,21,22,Wind,207,Thursday,July,Summer,2257
2022-04-16 00:00:00,20,21,Wind,106,Saturday,April,Spring,6001
2020-07-28 00:00:00,5,6,Wind,210,Tuesday,July,Summer,4107
2021-05-31 00:00:00,19,20,Wind,151,Monday,May,Spring,3587
2024-06-27 00:00:00,21,22,Wind,179,Thursday,June,Summer,4170
2021-10-23 00:00:00,22,23,Wind,296,Saturday,October,Fall,3701
2022-11-22 00:00:00,20,21,Wind,326,Tuesday,November,Fall,10307
2020-03-26 00:00:00,20,21,Wind,86,Thursday,March,Spring,4960
2020-08-09 00:00:00,7,8,Wind,222,Sunday,August,Summer,963
2025-11-23 00:00:00,22,23,Wind,327,Sunday,November,Fall,6568
2022-06-17 00:00:00,3,4,Wind,168,Friday,June,Summer,3147
2020-09-06 00:00:00,6,7,Wind,250,Sunday,September,Fall,1309
2023-01-08 00:00:00,12,13,Wind,8,Sunday,January,Winter,13363
2020-05-27 00:00:00,2,3,Wind,148,Wednesday,May,Spring,4422
2023-12-29 00:00:00,12,13,Wind,363,Friday,December,Winter,15941
2022-01-06 00:00:00,3,4,Wind,6,Thursday,January,Winter,2846
2025-03-08 00:00:00,0,1,Wind,67,Saturday,March,Spring,10805
2023-06-25 00:00:00,16,17,Solar,176,Sunday,June,Summer,8815
2023-10-31 00:00:00,12,13,Wind,304,Tuesday,October,Fall,11825
2021-04-18 00:00:00,7,8,Wind,108,Sunday,April,Spring,2893
2020-05-05 00:00:00,14,15,Wind,126,Tuesday,May,Spring,6849
2023-05-03 00:00:00,9,10,Solar,123,Wednesday,May,Spring,7624
2023-09-03 00:00:00,19,20,Wind,246,Sunday,September,Fall,5905
2024-10-25 00:00:00,21,22,Wind,299,Friday,October,Fall,1798
2022-05-11 00:00:00,6,7,Wind,131,Wednesday,May,Spring,3550
2025-01-30 00:00:00,14,15,Wind,30,Thursday,January,Winter,8803
2020-04-29 00:00:00,5,6,Wind,120,Wednesday,April,Spring,4808
2020-04-03 00:00:00,5,6,Wind,94,Friday,April,Spring,2053
2020-05-14 00:00:00,1,2,Wind,135,Thursday,May,Spring,7248
2020-08-22 00:00:00,9,10,Wind,235,Saturday,August,Summer,7218
2021-04-24 00:00:00,19,20,Wind,114,Saturday,April,Spring,6192
2025-06-26 00:00:00,17,18,Wind,177,Thursday,June,Summer,14166
2020-10-07 00:00:00,20,21,Wind,281,Wednesday,October,Fall,4044
2020-02-11 00:00:00,13,14,Wind,42,Tuesday,February,Winter,14541
2024-10-21 00:00:00,23,0,Wind,295,Monday,October,Fall,6386
2022-08-07 00:00:00,8,9,Wind,219,Sunday,August,Summer,5411
2021-01-08 00:00:00,7,8,Wind,8,Friday,January,Winter,1043
2020-03-27 00:00:00,12,13,Solar,87,Friday,March,Spring,5875
2022-09-14 00:00:00,13,14,Solar,257,Wednesday,September,Fall,6213
2021-02-09 00:00:00,17,18,Wind,40,Tuesday,February,Winter,5404
2021-04-25 00:00:00,5,6,Wind,115,Sunday,April,Spring,8275
2022-12-20 00:00:00,1,2,Wind,354,Tuesday,December,Winter,13886
2023-03-15 00:00:00,8,9,Wind,74,Wednesday,March,Spring,3420
2024-01-09 00:00:00,18,19,Wind,9,Tuesday,January,Winter,3646
2021-06-05 00:00:00,15,16,Solar,156,Saturday,June,Summer,5731
2024-11-28 00:00:00,22,23,Wind,333,Thursday,November,Fall,4321
2020-04-28 00:00:00,3,4,Wind,119,Tuesday,April,Spring,3006
2025-10-08 00:00:00,2,3,Wind,281,Wednesday,October,Fall,730
2025-07-24 00:00:00,12,13,Solar,205,Thursday,July,Summer,8701
2021-05-18 00:00:00,20,21,Wind,138,Tuesday,May,Spring,3351
2023-04-07 00:00:00,6,7,Wind,97,Friday,April,Spring,1998
2022-02-28 00:00:00,18,19,Wind,59,Monday,February,Winter,2179
2023-11-03 00:00:00,23,0,Wind,307,Friday,November,Fall,10599
2021-04-28 00:00:00,23,0,Wind,118,Wednesday,April,Spring,2245
2023-10-22 00:00:00,19,20,Wind,295,Sunday,October,Fall,1963
2023-12-04 00:00:00,16,17,Wind,338,Monday,December,Winter,14332
2023-03-12 00:00:00,10,11,Wind,71,Sunday,March,Spring,11363
2024-06-10 00:00:00,16,17,Wind,162,Monday,June,Summer,9028
2023-12-07 00:00:00,7,8,Wind,341,Thursday,December,Winter,7243
2020-01-11 00:00:00,13,14,Wind,11,Saturday,January,Winter,6243
2022-06-20 00:00:00,18,19,Wind,171,Monday,June,Summer,6057
2021-12-09 00:00:00,12,13,Wind,343,Thursday,December,Winter,6822
2021-10-22 00:00:00,4,5,Wind,295,Friday,October,Fall,2148
2023-08-18 00:00:00,12,13,Solar,230,Friday,August,Summer,7556
2020-08-26 00:00:00,15,16,Wind,239,Wednesday,August,Summer,10494
2023-05-17 00:00:00,1,2,Wind,137,Wednesday,May,Spring,7393
2024-12-10 00:00:00,14,15,Wind,345,Tuesday,December,Winter,9436
2023-09-04 00:00:00,16,17,Wind,247,Monday,September,Fall,10840
2023-06-15 00:00:00,21,22,Wind,166,Thursday,June,Summer,2306
2021-01-12 00:00:00,6,7,Wind,12,Tuesday,January,Winter,12614
2021-04-23 00:00:00,7,8,Wind,113,Friday,April,Spring,5325
2020-05-28 00:00:00,21,22,Wind,149,Thursday,May,Spring,4838
2023-04-17 00:00:00,0,1,Wind,107,Monday,April,Spring,3728
2020-01-12 00:00:00,6,7,Wind,12,Sunday,January,Winter,7023
2024-11-29 00:00:00,4,5,Wind,334,Friday,November,Fall,7114
2025-04-28 00:00:00,20,21,Wind,118,Monday,April,Spring,4319
2020-06-10 00:00:00,10,11,Solar,162,Wednesday,June,Summer,3435
2025-02-15 00:00:00,17,18,Wind,46,Saturday,February,Winter,3299
2023-03-25 00:00:00,18,19,Wind,84,Saturday,March,Spring,9938
2021-10-04 00:00:00,19,20,Wind,277,Monday,October,Fall,4512
2023-08-03 00:00:00,6,7,Wind,215,Thursday,August,Summer,11952
2022-08-27 00:00:00,1,2,Wind,239,Saturday,August,Summer,2886
2021-02-08 00:00:00,17,18,Wind,39,Monday,February,Winter,1809
2023-02-05 00:00:00,16,17,Wind,36,Sunday,February,Winter,10704
2021-04-27 00:00:00,21,22,Wind,117,Tuesday,April,Spring,1594
2021-12-08 00:00:00,1,2,Wind,342,Wednesday,December,Winter,10646
2022-09-29 00:00:00,21,22,Wind,272,Thursday,September,Fall,1181
2025-08-14 00:00:00,0,1,Wind,226,Thursday,August,Summer,3432
2023-08-12 00:00:00,8,9,Wind,224,Saturday,August,Summer,2514
2022-04-25 00:00:00,0,1,Wind,115,Monday,April,Spring,3834
2025-03-12 00:00:00,6,7,Wind,71,Wednesday,March,Spring,2812
2023-01-02 00:00:00,23,0,Wind,2,Monday,January,Winter,4165
2021-06-23 00:00:00,23,0,Wind,174,Wednesday,June,Summer,2524
2024-01-27 00:00:00,14,15,Solar,27,Saturday,January,Winter,5047
2022-04-19 00:00:00,12,13,Solar,109,Tuesday,April,Spring,5004
2020-11-02 00:00:00,6,7,Wind,307,Monday,November,Fall,11975
2025-02-25 00:00:00,22,23,Wind,56,Tuesday,February,Winter,11904
2025-09-30 00:00:00,4,5,Wind,273,Tuesday,September,Fall,1402
2023-03-18 00:00:00,22,23,Wind,77,Saturday,March,Spring,3908
2020-11-25 00:00:00,7,8,Wind,330,Wednesday,November,Fall,6287
2020-11-11 00:00:00,15,16,Wind,316,Wednesday,November,Fall,3805
2022-05-26 00:00:00,5,6,Wind,146,Thursday,May,Spring,3427
2020-04-27 00:00:00,20,21,Wind,118,Monday,April,Spring,2041
2021-07-26 00:00:00,6,7,Wind,207,Monday,July,Summer,1744
2024-07-01 00:00:00,7,8,Wind,183,Monday,July,Summer,2190
2022-10-13 00:00:00,12,13,Wind,286,Thursday,October,Fall,6261
2021-04-09 00:00:00,18,19,Wind,99,Friday,April,Spring,5113
2021-10-10 00:00:00,0,1,Wind,283,Sunday,October,Fall,2713
2023-04-22 00:00:00,11,12,Wind,112,Saturday,April,Spring,8274
2022-01-22 00:00:00,23,0,Wind,22,Saturday,January,Winter,1705
2024-10-06 00:00:00,21,22,Wind,280,Sunday,October,Fall,8155
2020-05-04 00:00:00,4,5,Wind,125,Monday,May,Spring,772
2022-11-06 00:00:00,5,6,Wind,310,Sunday,November,Fall,7347
2024-08-16 00:00:00,12,13,Solar,229,Friday,August,Summer,8933
2020-12-15 00:00:00,16,17,Wind,350,Tuesday,December,Winter,2633
2021-01-04 00:00:00,19,20,Wind,4,Monday,January,Winter,3018
2022-02-17 00:00:00,15,16,Wind,48,Thursday,February,Winter,14562
2020-02-22 00:00:00,7,8,Wind,53,Saturday,February,Winter,8585
2025-02-03 00:00:00,12,13,Solar,34,Monday,February,Winter,6618
2022-05-16 00:00:00,12,13,Solar,136,Monday,May,Spring,7824
2025-03-20 00:00:00,15,16,Wind,79,Thursday,March,Spring,8861
2021-10-08 00:00:00,17,18,Wind,281,Friday,October,Fall,6180
2025-01-11 00:00:00,4,5,Wind,11,Saturday,January,Winter,2047
2024-10-29 00:00:00,3,4,Wind,303,Tuesday,October,Fall,1443
2021-05-25 00:00:00,8,9,Wind,145,Tuesday,May,Spring,9963
2022-04-20 00:00:00,18,19,Wind,110,Wednesday,April,Spring,4079
2023-07-28 00:00:00,20,21,Wind,209,Friday,July,Summer,4401
2022-01-25 00:00:00,8,9,Wind,25,Tuesday,January,Winter,376
2024-11-12 00:00:00,0,1,Wind,317,Tuesday,November,Fall,8295
2021-07-02 00:00:00,4,5,Wind,183,Friday,July,Summer,524
2022-04-30 00:00:00,22,23,Wind,120,Saturday,April,Spring,4244
2024-03-18 00:00:00,6,7,Wind,78,Monday,March,Spring,2178
2023-12-28 00:00:00,23,0,Wind,362,Thursday,December,Winter,13532
2023-04-04 00:00:00,22,23,Wind,94,Tuesday,April,Spring,4225
2022-06-19 00:00:00,19,20,Wind,170,Sunday,June,Summer,7351
2021-10-27 00:00:00,12,13,Solar,300,Wednesday,October,Fall,5370
2025-01-24 00:00:00,16,17,Wind,24,Friday,January,Winter,14158
2021-06-22 00:00:00,21,22,Wind,173,Tuesday,June,Summer,3591
2021-07-25 00:00:00,18,19,Wind,206,Sunday,July,Summer,5105
2021-12-01 00:00:00,7,8,Wind,335,Wednesday,December,Winter,13835
2020-03-01 00:00:00,20,21,Wind,61,Sunday,March,Spring,8419
2024-03-28 00:00:00,4,5,Wind,88,Thursday,March,Spring,14967
2020-01-03 00:00:00,22,23,Wind,3,Friday,January,Winter,4207
2024-11-25 00:00:00,23,0,Wind,330,Monday,November,Fall,6573
2023-05-05 00:00:00,15,16,Solar,125,Friday,May,Spring,8449
2025-04-27 00:00:00,5,6,Wind,117,Sunday,April,Spring,4156
2024-05-21 00:00:00,17,18,Solar,142,Tuesday,May,Spring,6724
2023-10-17 00:00:00,18,19,Wind,290,Tuesday,October,Fall,7943
2023-05-15 00:00:00,15,16,Wind,135,Monday,May,Spring,12236
2024-04-20 00:00:00,7,8,Wind,111,Saturday,April,Spring,6623
2024-04-28 00:00:00,21,22,Wind,119,Sunday,April,Spring,3181
2022-06-17 00:00:00,8,9,Wind,168,Friday,June,Summer,3818
2021-03-26 00:00:00,16,17,Wind,85,Friday,March,Spring,10584
2023-10-07 00:00:00,7,8,Wind,280,Saturday,October,Fall,2231
2025-02-02 00:00:00,13,14,Solar,33,Sunday,February,Winter,5898
2025-07-28 00:00:00,6,7,Wind,209,Monday,July,Summer,3946
2025-10-25 00:00:00,8,9,Wind,298,Saturday,October,Fall,12427
2020-12-02 00:00:00,3,4,Wind,337,Wednesday,December,Winter,4378
2022-06-10 00:00:00,10,11,Solar,161,Friday,June,Summer,6486
2024-11-17 00:00:00,19,20,Wind,322,Sunday,November,Fall,5733
2022-11-13 00:00:00,23,0,Wind,317,Sunday,November,Fall,3184
2024-06-17 00:00:00,23,0,Wind,169,Monday,June,Summer,2344
2020-10-27 00:00:00,4,5,Wind,301,Tuesday,October,Fall,5881
2025-05-06 00:00:00,22,23,Wind,126,Tuesday,May,Spring,9412
2023-07-01 00:00:00,6,7,Wind,182,Saturday,July,Summer,7665
2023-11-10 00:00:00,0,1,Wind,314,Friday,November,Fall,12598
2024-07-04 00:00:00,15,16,Wind,186,Thursday,July,Summer,8892
2021-06-15 00:00:00,2,3,Wind,166,Tuesday,June,Summer,2314
2025-08-09 00:00:00,2,3,Wind,221,Saturday,August,Summer,1411
2023-10-18 00:00:00,8,9,Wind,291,Wednesday,October,Fall,11434
2022-05-23 00:00:00,15,16,Wind,143,Monday,May,Spring,11353
2020-09-27 00:00:00,6,7,Wind,271,Sunday,September,Fall,11628
2021-04-15 00:00:00,0,1,Wind,105,Thursday,April,Spring,5536
2023-11-05 00:00:00,18,19,Wind,309,Sunday,November,Fall,13494
2022-11-03 00:00:00,23,0,Wind,307,Thursday,November,Fall,10983
2021-05-02 00:00:00,11,12,Solar,122,Sunday,May,Spring,4597
2024-02-20 00:00:00,1,2,Wind,51,Tuesday,February,Winter,3775
2024-07-11 00:00:00,15,16,Solar,193,Thursday,July,Summer,6569
2025-10-23 00:00:00,2,3,Wind,296,Thursday,October,Fall,18020
2021-06-26 00:00:00,10,11,Solar,177,Saturday,June,Summer,3463
2023-01-26 00:00:00,7,8,Wind,26,Thursday,January,Winter,2785
2024-04-21 00:00:00,5,6,Wind,112,Sunday,April,Spring,5440
2024-02-07 00:00:00,20,21,Wind,38,Wednesday,February,Winter,10078
2023-11-19 00:00:00,19,20,Wind,323,Sunday,November,Fall,12727
2020-01-14 00:00:00,5,6,Wind,14,Tuesday,January,Winter,11947
2025-10-10 00:00:00,10,11,Solar,283,Friday,October,Fall,6209
2020-05-06 00:00:00,12,13,Solar,127,Wednesday,May,Spring,5389
2023-06-11 00:00:00,17,18,Solar,162,Sunday,June,Summer,5511
2020-07-10 00:00:00,11,12,Wind,192,Friday,July,Summer,5812
2023-08-06 00:00:00,18,19,Wind,218,Sunday,August,Summer,12828
2022-09-28 00:00:00,12,13,Solar,271,Wednesday,September,Fall,6478
2025-04-17 00:00:00,21,22,Wind,107,Thursday,April,Spring,2201
2023-02-28 00:00:00,22,23,Wind,59,Tuesday,February,Winter,7116
2020-08-17 00:00:00,16,17,Wind,230,Monday,August,Summer,6027
